2014 Mortality Encoding,2015 Mortality Encoding,2016 Mortality Encoding,2017 Mortality Encoding,2018 Mortality Encoding,2019 Mortality Encoding,2020 Mortality Encoding
-3.8153994,-3.8759675,-4.3587184,-4.7474384,-4.3791466,-5.1361637,-6.766972
-2.010128,-2.3917403,-2.755031,-2.9066763,-3.006754,-2.7757063,-2.212554
11.086071,12.633844,13.860233,14.3599205,13.921174,14.944143,18.125544
17.189713,18.896896,21.846659,24.392015,23.218788,23.95345,30.46889
-4.3866086,-4.8050675,-5.370027,-5.418285,-5.8968053,-5.7705116,-7.8664794
-10.96021,-11.728862,-14.2026825,-14.730322,-14.18754,-13.956406,-18.569838
4.7049813,4.9617486,5.3552203,6.928729,6.4079404,6.542969,8.162611
0.58512,0.4791503,0.8661026,1.1058178,0.8003996,0.12919176,-0.13773108
-14.037664,-15.811769,-16.75926,-18.549864,-16.749975,-16.531908,-23.42459
21.905743,23.732668,27.14102,28.99856,27.132612,27.381622,36.344753
-31.555767,-34.550484,-39.96743,-42.65236,-40.7331,-40.74244,-54.118546
-11.707085,-12.766141,-14.031771,-15.378746,-14.928922,-15.181551,-20.285328
-8.084672,-9.013838,-10.4250765,-11.67121,-10.724771,-11.8109045,-14.986588
-11.755467,-13.315159,-14.892992,-16.401539,-15.075283,-14.576948,-19.931274
-2.7564368,-3.3083687,-3.6428876,-3.8025327,-3.1439028,-3.0050178,-4.2971463
0.9422208,0.85423046,1.3151262,1.4152809,1.8760101,1.3117455,1.6639849
-4.492807,-5.6271367,-5.3658485,-5.734879,-5.3819957,-4.7039285,-7.60481
22.95113,25.547617,28.479786,30.742832,29.346815,28.965313,40.14904
-1.9799182,-2.7103198,-2.8113463,-2.8167937,-2.8480399,-2.5581129,-3.748957
0.56179845,0.9163009,0.46624362,1.0225152,0.99851406,0.5358461,1.9668638
-16.080185,-17.897701,-20.129217,-21.245844,-19.717278,-19.904692,-26.316462
30.295578,33.003586,37.605347,41.160583,38.999218,39.11277,51.782364
3.934892,5.1261997,6.314266,7.8139224,6.126829,6.320532,8.167325
14.010331,15.260694,16.894314,18.191128,17.781208,17.440674,22.902237
1.2234364,0.97776175,0.98768973,1.4005234,1.8718855,2.6512878,2.2024953
6.734113,7.0868974,7.5948424,8.239279,8.357612,8.203747,11.589732
5.155549,5.9041634,6.178591,7.1195164,6.4434752,6.403732,8.974465
-17.00223,-18.75086,-21.315414,-22.244825,-21.127148,-21.134092,-28.918236
-7.216531,-8.305333,-9.629416,-10.586315,-9.927018,-10.114332,-14.205065
-7.118,-7.8080254,-9.541903,-9.55104,-9.179391,-8.390327,-11.809882
-2.318734,-3.2735534,-2.8360903,-3.1006582,-3.45694,-3.5949664,-4.470266
2.0934312,2.736109,2.3637576,3.8000948,3.1277733,3.0358088,5.2459564
7.794674,8.109315,10.264504,10.178559,10.884145,11.25175,14.12606
11.264033,12.305515,14.2095585,14.383827,13.170959,13.320834,18.606218
-12.227488,-13.014163,-15.035983,-15.388747,-14.860934,-14.628317,-18.056173
-12.254376,-13.236917,-15.815092,-16.231058,-15.558814,-15.098789,-20.578718
27.819012,30.803904,34.728855,36.797016,35.51413,36.518284,47.060223
-3.8025362,-4.846317,-5.758252,-5.933177,-5.6859922,-6.3407393,-7.6628237
14.690267,16.418694,18.627384,20.70079,19.160795,19.72469,26.120388
11.501299,13.161823,14.839617,16.401258,16.270702,15.835438,21.581833
2.6844506,2.8573532,3.5244493,3.2985463,3.3931835,3.8083982,4.9430976
-1.6854689,-1.7254379,-1.3230875,-2.1140587,-1.59466,-1.8166068,-3.1593535
-13.587562,-14.498131,-16.407839,-18.488728,-17.807802,-17.798605,-24.211737
10.582781,11.543645,14.199659,14.608084,14.249256,14.5672455,17.393799
-8.133691,-8.581116,-9.924488,-10.923862,-9.965368,-10.489777,-14.299084
0.23301156,-0.6341159,-0.83748597,-1.1642151,-1.0554359,-1.437741,-0.40656477
11.212115,12.177134,13.655152,15.044118,14.50353,14.729791,18.585857
20.220493,22.317228,25.738663,27.695295,26.228045,26.757154,35.495907
2.9702191,3.2130659,4.106772,4.2245884,3.2661283,3.4679573,5.524179
0.08164173,-0.2275508,0.14336509,-0.33447367,-0.6494333,-0.9649225,-0.79329056
-6.2977996,-6.8016787,-8.769508,-8.367333,-7.644856,-8.245498,-10.517164
6.0446167,6.667251,7.736158,8.460751,8.081318,8.28739,11.081865
3.8837202,3.6954062,4.7926006,3.999016,3.976226,3.5704472,5.491559
-10.554938,-11.336272,-12.994014,-15.337902,-13.455789,-14.415265,-18.194162
1.8644899,1.3022858,1.7918519,1.9473141,1.8662685,1.5683869,2.0236552
-21.297844,-23.184256,-26.950527,-28.606031,-27.533659,-27.684763,-36.52152
6.00559,6.0802665,6.3644137,7.291946,7.0068974,6.668204,9.420311
10.049716,10.977731,13.741086,14.75254,13.893129,13.083483,18.231613
18.905128,21.356127,23.541903,25.453651,23.908937,24.890928,33.323463
14.315062,15.759747,17.659475,19.329145,18.899359,19.11142,26.046692
22.402279,24.66659,28.413383,30.550962,29.447561,28.678284,38.700405
-7.5982947,-8.82181,-10.325055,-11.118997,-10.122642,-9.743666,-13.362237
14.04575,15.662476,18.076176,19.288427,18.59689,18.80139,24.072252
0.08989792,0.43946224,-0.058834735,0.7334345,0.55680066,0.029872948,-0.77815527
-7.0453696,-8.105853,-8.741568,-9.411048,-8.594164,-8.722883,-11.541942
1.5651008,1.8571748,1.6619593,2.3163128,1.672125,1.632538,2.5137386
-6.681594,-7.578307,-8.901782,-9.430905,-7.9726415,-7.8419137,-9.880913
15.108579,16.198622,19.488762,20.564638,19.153097,19.643473,26.641613
28.653627,31.14136,35.545155,38.095802,35.653107,36.63714,48.74296
-7.6186056,-7.477027,-7.9188232,-9.144063,-8.963921,-8.86696,-12.713569
9.962417,10.581511,11.346305,12.036175,11.536625,11.156241,16.380198
18.743063,21.094973,24.198248,25.560163,24.697723,25.097378,33.19792
8.689514,9.8706665,10.644502,10.945193,10.900209,11.187155,14.61309
-0.018901626,0.13804026,-0.1753109,-0.30681208,-0.78278524,-0.9409402,-2.1128738
-13.566978,-14.029781,-15.574374,-17.374744,-16.67103,-17.67368,-24.19344
-2.6094508,-3.1086435,-2.9725163,-2.7540627,-2.9852445,-2.8482242,-3.64498
1.7745867,2.5365672,2.861732,3.7882776,3.783278,3.6519542,3.6449413
-8.674457,-9.83859,-10.868507,-12.098143,-10.94914,-11.539384,-15.524275
7.9816337,8.5912895,9.623841,9.39252,9.357457,9.17213,11.810264
2.1183848,1.9458121,3.1217425,3.1097584,3.2849483,2.9816368,2.9112058
3.931632,3.8464408,4.490587,5.050529,4.67239,4.786961,6.4508753
4.927026,5.115403,5.6536994,5.958572,6.190617,6.281857,7.180282
26.517025,28.88298,32.827126,35.6292,33.460857,33.917194,45.62999
-5.223677,-6.116111,-5.6240187,-6.393223,-5.878763,-5.32617,-7.5984507
-2.2481923,-2.7462797,-2.818808,-2.856527,-2.745965,-2.6231608,-3.7601798
2.3569143,2.9037986,3.468534,2.951399,3.7137434,2.497165,4.178659
6.84428,6.8473673,8.72937,8.571264,8.313819,7.614569,10.921914
-9.26669,-10.267277,-11.365227,-12.951693,-11.868257,-11.925746,-16.795887
0.25008446,0.73778445,0.96862465,-0.5942177,-0.4629125,-0.880711,-1.054596
-25.00175,-27.37395,-31.044119,-32.29938,-30.859211,-31.214743,-42.15281
-2.337269,-2.407856,-2.6593804,-3.1662905,-2.9200833,-2.7177298,-3.8339887
-0.16051914,0.20327996,1.2636065,-0.1865926,-0.03590156,-0.17144157,-0.07517864
-11.531442,-12.8234215,-14.699519,-15.669681,-15.877383,-15.982743,-20.589691
-16.840082,-18.436853,-20.716162,-22.709097,-21.097397,-22.173134,-29.767246
6.1213737,6.0368676,6.7997494,7.4424405,6.9794626,6.7871194,9.609734
-16.908173,-18.231066,-20.798721,-21.74706,-20.610844,-20.994886,-28.403229
-17.161068,-18.827911,-21.751945,-23.960224,-23.254505,-23.679379,-30.947231
-2.1513455,-2.416765,-2.3149686,-2.1912203,-2.5793874,-2.4036942,-3.6684191
-0.51093674,0.055894848,-0.004508499,-0.69294786,-0.10509539,-0.026961807,0.2591443
4.691978,5.4616847,6.4641857,6.6653767,5.605299,5.692485,8.014463
4.0578036,3.8392313,5.074734,5.8565755,5.8682184,5.5735793,7.258348
12.986284,14.001324,14.800599,15.773623,15.045108,14.945971,20.137177
-1.515505,-2.6749089,-3.4403002,-3.3627765,-2.7838998,-2.7497213,-4.1212053
-9.81266,-9.967597,-12.290577,-11.908149,-11.588569,-12.295442,-16.661657
-0.4162097,-0.80386806,-1.0563815,-0.72797394,-0.4969108,-0.57319045,-0.44379497
-5.1053653,-5.959826,-7.3264947,-7.865751,-7.232886,-6.6936946,-10.171834
-7.1266174,-7.9305105,-9.350059,-10.033464,-9.350842,-9.7358885,-13.365561
3.2099352,3.1250362,2.9487095,3.6403873,4.279676,3.2974665,5.173037
-15.843387,-16.89534,-19.360321,-21.056875,-19.994074,-19.935625,-26.557562
1.8856837,1.8138026,2.127705,2.355821,2.7438467,3.1009574,3.5398822
8.654344,9.923534,10.557179,12.238763,11.533858,11.545207,15.070292
5.7951674,6.710172,6.829596,7.5070844,7.6124673,7.4655843,10.034415
-7.4167657,-7.9050884,-9.2277155,-10.057983,-10.189611,-9.949838,-12.475288
-17.264946,-19.164083,-22.206009,-24.606594,-22.999245,-23.454504,-30.29661
-2.2424917,-1.962357,-3.1437626,-2.2576504,-2.712038,-2.3799405,-2.7551112
1.316257,1.1383317,1.1452222,1.1352029,1.2571383,1.1841986,1.1661077
13.83283,14.559307,16.483566,17.363588,16.823202,15.85021,22.714937
-0.895155,-0.6786414,-0.019734703,-1.2120374,-1.0236257,-1.6936315,-1.4964882
-7.1599135,-8.219526,-9.613146,-9.641992,-10.056695,-10.076072,-13.063453
24.606188,26.958134,31.269066,33.091774,31.35538,31.420233,43.49017
17.554604,19.906736,23.416891,24.861149,23.280222,23.792383,31.984352
3.06911,2.609738,3.7671025,3.3731577,2.9534597,2.6099567,4.491712
10.276794,10.908134,12.117839,13.675186,12.968868,12.7229,16.797062
-12.396959,-13.983227,-15.788026,-17.468573,-16.555573,-16.407816,-21.079536
11.149581,12.328338,14.382428,15.7900915,14.013795,14.760745,18.505928
-29.327543,-32.642437,-38.093536,-41.553986,-38.080326,-38.05174,-51.208076
14.774729,15.696074,18.682436,20.186365,18.901056,19.31801,25.142588
3.9430628,3.9932168,4.806708,4.855581,4.2654343,4.5643888,5.8035464
0.035116512,-0.964719,-1.1700832,-2.0163414,-1.4679681,-1.6511923,-0.8574349
6.243456,6.629715,7.337201,8.430929,7.664299,7.7812614,10.7891445
6.6912594,6.6850305,8.005469,8.638041,7.4537454,7.8663263,10.05361
-10.996446,-12.8224325,-14.0744915,-15.492869,-15.215861,-15.275155,-20.47702
-13.724924,-13.928131,-17.310324,-18.44382,-16.927107,-16.727211,-23.482399
5.6734934,6.8189507,7.2493467,7.8729343,7.7292495,7.7714195,10.766238
-26.160473,-28.408182,-32.571095,-35.228916,-33.20032,-33.599422,-43.76349
12.942766,13.447075,16.606358,16.759869,15.61899,15.390313,20.732798
-4.223941,-4.496271,-5.4439487,-4.6971946,-4.885206,-4.417123,-5.7429314
-17.725664,-19.552198,-21.34527,-23.667284,-22.950308,-22.741827,-30.032772
-8.489821,-10.274894,-11.725647,-12.784934,-11.880302,-12.386852,-16.558727
16.32737,17.90197,21.087275,22.615953,21.561699,21.347279,27.79451
13.096299,14.539841,17.019114,18.131859,16.804024,17.081223,24.019392
10.4197445,11.195728,12.582546,13.294195,13.189192,13.24567,17.096554
14.91502,16.314093,18.395615,20.011171,18.61536,19.308899,25.292387
-14.355134,-15.6032095,-18.109322,-19.50219,-18.01339,-18.17904,-24.507835
14.7617445,16.426527,17.965296,19.590765,18.854145,17.23414,24.235174
-15.100292,-16.030775,-18.852343,-20.247513,-18.681282,-17.975922,-25.382849
-1.5238594,-1.5669202,-1.7536486,-2.6144636,-1.8284615,-2.4564683,-4.3348665
-12.431312,-13.235068,-15.095073,-15.87334,-14.2995,-14.576309,-19.871544
11.9788475,12.528858,15.045235,16.797754,15.840004,16.264812,22.291958
-6.3407364,-6.6471596,-7.6619034,-9.540361,-8.454899,-9.043627,-11.281266
-25.51843,-27.567238,-31.846756,-33.90893,-32.209427,-33.66096,-43.978733
-5.652764,-6.3646584,-6.805409,-7.2550516,-8.300469,-8.197037,-10.568788
-5.7294188,-5.8125877,-6.220237,-6.719809,-6.90006,-7.3160434,-10.829533
-18.444424,-20.287876,-23.26577,-26.026619,-24.037827,-23.769955,-32.047478
2.9959977,3.1031265,3.1385639,3.1319153,2.8481333,3.3985107,5.5550284
14.370391,16.661644,19.22688,20.039663,18.95635,18.923084,26.124352
-18.619827,-20.367212,-24.033716,-24.561422,-24.460962,-23.53112,-32.41377
8.093776,9.022454,9.784189,10.157445,10.245002,10.564965,14.856582
17.28614,19.584139,21.805378,23.575504,22.751802,22.98745,30.73913
16.405186,18.798618,21.054138,22.655357,21.30767,21.302715,29.602856
8.995641,10.684779,12.381036,12.749096,11.966536,12.351768,16.137035
-3.3483949,-4.2125406,-4.5800023,-5.3839145,-3.756948,-3.6911058,-5.503935
-4.9936457,-5.5361757,-6.764514,-7.6013684,-7.1059804,-6.8037014,-10.108153
9.90296,10.757228,12.24975,12.833526,12.350022,12.506358,16.46172
-14.77577,-15.664424,-18.64925,-19.496645,-17.896666,-18.413265,-23.981445
21.704733,23.174273,27.021442,29.377565,28.038797,27.798258,36.378952
6.504856,7.472293,7.5734715,7.9356713,8.420498,9.129284,10.96943
0.2945444,0.67452735,0.17173095,0.008315756,0.32957476,0.2256896,-1.1285655
25.395184,27.258497,30.94716,33.030956,31.992176,32.379818,43.463287
7.750047,8.581777,9.011378,9.9556465,9.067767,9.579,13.811706
-9.431903,-10.405867,-11.725819,-12.467088,-11.245722,-11.804191,-15.36225
6.7890644,7.43081,9.732898,10.359575,9.419263,9.533252,13.643331
6.4102077,7.046885,7.9974513,8.82397,8.526565,9.318292,12.394524
-0.050102126,-0.65776575,-0.94987905,-0.6915215,0.01940595,-0.42378914,-1.3429312
-16.89845,-18.690228,-21.306736,-23.369143,-21.170984,-21.355297,-29.972599
2.5556817,2.534843,2.488885,2.3058572,2.6969306,1.7886792,2.5374618
8.857232,9.841,11.894528,12.585874,11.773089,12.513148,14.762727
-25.024952,-27.05974,-30.697184,-33.868084,-32.272278,-32.518433,-42.488026
-9.846828,-11.504556,-12.841783,-14.4809065,-13.647073,-14.589385,-18.348017
20.6662,22.684515,25.398947,27.723204,25.893852,26.217726,35.168858
21.672213,23.49767,26.869587,28.69102,27.126974,26.938469,36.922695
20.27582,21.66611,24.479492,26.05553,25.399069,25.393265,33.33405
21.018827,23.157824,26.59567,27.609335,27.349928,27.339966,36.209126
1.8821167,2.366591,2.2298496,3.2039356,2.7978103,3.1661782,3.3435502
20.650879,22.933676,25.56684,28.294325,26.310566,26.969774,34.97203
-8.454902,-9.566717,-10.647056,-12.94795,-11.559098,-11.6983795,-14.905376
26.801092,29.138563,32.999393,36.11005,33.932896,33.60962,45.57326
13.972474,15.156488,17.079779,18.38452,17.119473,17.230965,23.283699
9.966592,10.598197,12.0562525,13.602109,12.250919,12.779413,16.70947
17.695822,18.755707,22.005033,24.40068,22.199268,22.66696,30.36437
8.89247,9.854781,11.255476,12.453432,11.552212,11.545103,17.038424
-10.033788,-11.298103,-12.86175,-13.437903,-12.650309,-12.814361,-17.734356
-12.139347,-13.711131,-15.410869,-15.754231,-15.891078,-15.681617,-21.22944
-2.4008985,-2.7839255,-3.735365,-4.3072476,-3.976047,-4.201109,-6.1508217
-3.4729543,-4.7308164,-4.498309,-6.189656,-5.0602517,-5.300567,-7.4918284
3.0134757,3.1320224,4.224422,3.6605332,3.6823847,3.3218248,4.449752
-3.6345243,-4.262741,-4.6508007,-5.0942116,-5.2424774,-4.26336,-6.4547887
9.544021,10.006006,10.515079,12.187199,11.217554,11.316814,15.046448
0.667094,0.87022436,1.4985204,1.5971421,1.047139,1.0795952,2.0359643
-10.805149,-10.821102,-13.430536,-13.818293,-12.550058,-13.11535,-17.839836
1.0649042,0.9402206,0.461236,1.0928583,0.92045903,1.8035979,1.5230606
-7.256642,-7.8576317,-8.95484,-8.69108,-10.092062,-9.450351,-13.528084
6.9166284,7.884001,8.692602,9.185632,8.156714,8.825049,12.76171
-10.262856,-11.725119,-12.880402,-14.358674,-13.857565,-13.859549,-18.190426
2.349264,2.2150748,2.481911,2.8314521,2.4721587,2.2392352,2.4038403
20.938948,23.63135,26.961943,29.746792,27.62476,27.974426,38.12181
3.3301606,3.554661,3.324139,4.0610843,3.9100428,3.9189072,4.69957
5.2060876,5.787978,5.7966447,6.145358,5.888659,6.185447,8.937801
-1.1953373,-0.8781604,-0.95282525,-1.3235037,-0.5205942,-0.92521435,-2.0700166
3.4841144,3.3832304,3.7384531,4.199805,3.948737,4.511718,5.5456166
-1.0689099,-1.3114178,-0.96126485,-0.9323776,-0.6797397,-1.1552618,-1.9319541
-6.964906,-7.3209105,-8.60836,-9.855348,-8.648203,-9.175573,-12.408484
3.949199,4.4361157,4.09829,4.6741753,4.6623173,4.3862476,5.908348
5.8857837,6.587249,7.009911,7.9380264,7.1684594,6.140349,8.854757
8.530877,9.326554,11.248603,11.638309,10.388093,10.15561,13.153607
-0.98533297,-1.8408813,-1.3497481,-1.8605485,-2.684976,-2.9139237,-2.9304347
-0.63972604,-1.2193505,-0.3632213,-1.0996057,-1.3393208,-1.6445285,-2.4381142
-4.3210006,-4.427334,-4.8039236,-5.7236867,-4.901289,-4.2995906,-6.390142
25.193033,27.796528,31.272188,35.162327,32.259056,32.99037,44.443165
-9.78771,-10.731297,-11.565096,-11.984483,-11.641352,-11.672558,-15.927497
7.890017,8.567737,9.031745,9.927697,9.216231,9.358155,12.620767
13.851452,15.812537,18.520077,20.304543,18.48912,18.639137,25.514286
-16.772177,-18.772062,-22.086597,-24.016129,-21.467962,-22.581373,-30.27744
6.184345,6.9442744,7.427667,8.099097,7.9094796,7.264224,10.830636
5.5401306,6.3046303,6.583112,7.7275853,7.762004,7.2616425,9.510557
15.651298,17.398115,19.861084,20.600159,20.411457,19.136383,26.532862
16.562033,18.215857,20.982243,23.807354,21.858425,23.098097,30.266432
-3.918838,-4.9130177,-5.352358,-5.8076897,-5.578323,-5.653981,-8.682261
11.945712,13.817904,14.580239,16.552538,15.011308,15.9275465,21.219019
1.7094712,1.5925908,2.5913463,3.864759,3.0061002,2.6110034,3.7580457
5.335413,6.1444597,7.13183,7.718542,7.1255484,7.5774713,9.42273
-9.96661,-11.174171,-12.893662,-13.913522,-12.833042,-12.855111,-17.293156
-9.864551,-10.467866,-11.644829,-11.983251,-11.088882,-11.40534,-15.710998
-6.8205833,-6.2584586,-7.4069786,-8.135791,-6.4812093,-7.1332574,-9.20042
-23.939514,-26.46454,-30.252272,-32.557632,-30.754005,-31.158707,-42.136253
2.0451906,1.3728619,2.3500066,2.8839736,2.5741162,3.084546,3.383854
1.5469165,1.7663281,1.5432415,1.9077518,0.8765761,0.86289185,2.4978955
-13.436307,-15.0749,-16.875696,-17.891739,-16.921623,-16.59599,-23.771439
9.501045,10.453774,11.972451,12.141291,11.207708,11.314407,15.947363
-0.62638944,-0.31829402,-0.21798083,-0.25118205,-0.44288775,-0.3053765,-0.68903965
5.407891,5.428567,6.1861515,7.372338,6.8959055,7.0311627,8.893179
1.0659435,0.5129514,0.4736667,0.19768144,-0.08227275,-0.113184676,0.53792095
0.6071469,0.70359343,1.056502,0.9819533,0.6735169,1.2975856,1.4262482
-3.160007,-3.1965477,-4.953195,-4.8972383,-4.413758,-4.521723,-4.8617377
1.0149667,1.4806869,1.4192425,1.9208329,1.1837839,1.0209123,1.4807577
-11.445904,-12.427821,-15.497012,-16.692509,-15.028033,-15.608178,-21.07876
31.22118,33.660324,39.03179,42.307243,40.165047,40.86856,54.488884
3.935532,4.189422,4.766692,4.623404,4.5582657,4.2706556,6.627724
-5.196211,-6.1571994,-6.5901837,-6.5959134,-5.968931,-6.932131,-7.6624403
0.30959082,0.2914219,0.50666904,0.16214848,0.55066824,0.63822365,0.35286856
16.229313,17.253283,19.371477,21.074728,19.708748,20.120123,26.945436
19.486355,20.876787,24.08094,25.527418,24.45082,25.014957,32.682247
