2014 SVI Minority Status Encoding,2015 SVI Minority Status Encoding,2016 SVI Minority Status Encoding,2017 SVI Minority Status Encoding,2018 SVI Minority Status Encoding,2019 SVI Minority Status Encoding,2020 SVI Minority Status Encoding
30.199787,30.172804,30.146471,29.939323,29.732357,29.713568,29.695147
17.30208,17.36931,17.437275,17.386951,17.336594,16.962198,16.587389
-36.991184,-37.14437,-37.296295,-37.278423,-37.260975,-36.897255,-36.533722
-65.39944,-65.32891,-65.259796,-64.977646,-64.69641,-65.063126,-65.428856
-35.938328,-35.967068,-35.99577,-36.01942,-36.04353,-36.102352,-36.163166
-32.767326,-32.596508,-32.425697,-32.848133,-33.27,-33.283817,-33.29763
31.98297,32.145416,32.307476,32.16811,32.030556,31.998325,31.965395
19.722239,19.693735,19.663876,19.587288,19.50903,19.376123,19.242899
4.3257213,4.3415933,4.3581357,4.095924,3.8333127,3.6603591,3.4867218
21.382067,21.298805,21.215744,21.448496,21.681267,21.575848,21.471968
54.383385,54.336937,54.289455,53.83222,53.37452,53.470036,53.56513
-59.42499,-59.219685,-59.013054,-59.080227,-59.148636,-59.269566,-59.390034
33.706547,33.920685,34.133373,33.70167,33.269043,33.208225,33.146652
-39.67541,-39.7338,-39.790543,-39.878654,-39.96809,-39.599117,-39.23157
-15.265154,-15.312504,-15.359714,-15.190524,-15.021966,-15.338046,-15.654488
8.34394,8.228184,8.113166,8.322168,8.531735,8.444422,8.356798
-36.533962,-36.785393,-37.036358,-36.84728,-36.65763,-36.428364,-36.197838
-36.36395,-36.660454,-36.957348,-37.030304,-37.10364,-37.012463,-36.91856
-37.98829,-37.880283,-37.772816,-37.819508,-37.866024,-37.806293,-37.74624
-52.055824,-52.241764,-52.42875,-52.228584,-52.02973,-51.913128,-51.797127
18.829706,18.580713,18.331688,18.233494,18.136059,18.004343,17.870932
-63.589813,-63.70915,-63.829056,-63.612244,-63.396088,-63.221397,-63.047127
52.023163,52.121452,52.22001,52.310345,52.400562,52.254982,52.109047
13.085555,12.830989,12.575191,12.428011,12.281303,12.13783,11.996066
-21.818909,-21.756525,-21.69315,-21.729298,-21.766644,-21.561752,-21.35786
-30.159105,-30.314129,-30.47026,-30.496546,-30.521942,-30.358322,-30.194862
-19.026781,-18.703754,-18.381052,-18.627674,-18.874403,-18.874882,-18.875797
-26.737907,-26.3434,-25.948223,-26.16842,-26.389076,-26.63945,-26.88879
-25.610119,-25.95621,-26.30129,-26.020248,-25.738737,-25.836802,-25.935192
-10.298724,-10.463126,-10.628164,-10.204062,-9.781798,-9.584585,-9.386317
39.54116,39.271465,39.00291,39.15145,39.300888,39.628643,39.95699
22.591375,22.92526,23.258959,23.171892,23.084337,23.20598,23.330133
-58.71384,-58.945107,-59.17573,-59.06634,-58.956654,-59.26855,-59.582104
-14.584381,-14.78453,-14.986009,-14.943965,-14.900764,-15.081215,-15.262861
41.297855,41.397366,41.496582,41.348373,41.19983,40.873146,40.544807
53.167027,53.242237,53.31748,53.183823,53.049915,53.192055,53.334675
58.12074,58.07899,58.036785,58.19701,58.356594,58.027706,57.698795
18.291962,17.933605,17.574339,17.665401,17.75641,17.737436,17.719645
36.316883,36.366634,36.415752,36.794548,37.174,36.989487,36.804276
-69.6221,-69.8282,-70.03673,-69.7836,-69.53118,-69.46227,-69.39234
-17.397589,-17.822632,-18.248777,-18.171122,-18.09292,-18.178596,-18.26393
46.883007,46.973225,47.06187,46.803062,46.54459,46.726482,46.908283
-36.58081,-36.52899,-36.477917,-36.04715,-35.61529,-36.045593,-36.47593
15.610082,15.66511,15.720073,15.58073,15.442287,15.746439,16.051006
58.55128,58.745617,58.93982,58.870594,58.80164,58.67263,58.544773
18.305418,18.35641,18.408407,18.392134,18.375902,18.453188,18.53041
0.47475407,0.68176526,0.8897216,0.6596505,0.430474,0.45886108,0.48705646
-39.148163,-39.05902,-38.9704,-39.04461,-39.119545,-39.18386,-39.245895
-86.08457,-85.64241,-85.19919,-84.904434,-84.60821,-84.86694,-85.12488
43.89271,44.149258,44.40614,44.514587,44.623493,44.28935,43.953686
-82.95783,-82.624794,-82.29064,-82.18803,-82.08637,-81.67341,-81.26104
70.397095,70.67944,70.962524,71.090164,71.217896,70.90572,70.59369
-16.216406,-16.166592,-16.118483,-15.963263,-15.806522,-15.876772,-15.946892
-23.272482,-23.45154,-23.628979,-23.587584,-23.547203,-23.622316,-23.698254
-25.93988,-26.134136,-26.327686,-26.40208,-26.476961,-26.366062,-26.25477
14.301919,14.204902,14.106832,13.726311,13.34593,13.723785,14.102564
-69.83941,-69.88575,-69.932625,-69.40952,-68.88682,-69.06651,-69.24725
22.476683,22.463789,22.44994,22.441628,22.434055,22.321848,22.20926
-3.9883368,-3.9669726,-3.944626,-3.5214121,-3.0983107,-3.0849326,-3.071503
-8.97693,-9.2333,-9.489161,-9.378104,-9.265959,-9.565336,-9.864265
-11.62442,-11.725921,-11.827515,-11.754663,-11.682522,-11.610527,-11.538855
-54.953133,-55.16295,-55.373436,-55.244858,-55.1156,-54.908836,-54.704216
-50.40053,-50.47916,-50.555527,-50.656006,-50.75656,-50.648727,-50.54054
16.957085,17.288696,17.620314,17.662344,17.704016,17.740654,17.77728
-23.510796,-23.415802,-23.321606,-23.370686,-23.420433,-23.147335,-22.875591
-56.364258,-56.39084,-56.416252,-56.156223,-55.89806,-56.371223,-56.84473
1.9209676,1.884151,1.8478961,1.9142432,1.9798522,1.768251,1.5568995
49.857273,49.64264,49.428776,49.52835,49.630108,49.4754,49.321545
62.554607,62.3216,62.08662,61.846096,61.604637,62.212776,62.819836
7.082124,7.0568247,7.0325675,7.1366177,7.241424,7.1348763,7.026776
39.439487,39.605354,39.77131,39.62353,39.47631,39.636604,39.799397
-23.585468,-23.783447,-23.980984,-23.879515,-23.777493,-24.040298,-24.303984
48.686436,48.67717,48.66701,48.47651,48.285995,48.363956,48.44156
3.92617,4.141,4.356452,4.1335115,3.909826,4.0476055,4.185381
-39.111183,-38.876232,-38.641136,-38.870525,-39.10034,-39.250042,-39.39878
-1.3143888,-1.4541669,-1.5936551,-1.3644319,-1.1362901,-1.4211068,-1.7054791
38.782356,38.867847,38.95232,38.91722,38.884666,38.847042,38.811497
39.75103,40.03263,40.313946,40.672016,41.02975,40.907284,40.785217
-11.6114235,-11.668966,-11.725767,-11.403066,-11.080714,-11.169944,-11.259355
45.299034,45.545242,45.788494,45.265083,44.7424,44.772305,44.803276
36.367775,36.371117,36.3733,36.378407,36.385395,36.31949,36.254494
-3.4570055,-3.6077242,-3.7588072,-3.9658403,-4.1703806,-3.9016066,-3.6319265
-55.86016,-55.666172,-55.470505,-55.27932,-55.08916,-55.18622,-55.28409
-44.49079,-44.21341,-43.936657,-44.27749,-44.61656,-44.419678,-44.222454
-49.579334,-49.78767,-49.995743,-49.658657,-49.32118,-49.287132,-49.25384
-33.42823,-33.32338,-33.219154,-33.20523,-33.19269,-33.154778,-33.118126
9.31407,9.235281,9.156061,9.048664,8.942867,9.019884,9.097462
-16.003126,-16.0576,-16.113981,-15.516368,-14.9193945,-14.984836,-15.048596
-6.6483493,-6.495071,-6.3411736,-6.3446774,-6.347734,-6.7377887,-7.1263223
25.756252,25.794432,25.833168,26.008163,26.182308,26.065031,25.946688
-9.247456,-9.247013,-9.246479,-9.103691,-8.959668,-9.217235,-9.474723
-31.072636,-31.15849,-31.243996,-31.391418,-31.538673,-31.957554,-32.377193
-0.6970275,-0.83204585,-0.96921855,-1.0653622,-1.1613524,-1.4554923,-1.7491629
-15.265714,-15.125911,-14.985098,-15.089379,-15.194544,-15.342105,-15.490708
-21.834536,-21.732695,-21.629513,-21.709417,-21.788652,-21.740038,-21.69076
10.445416,10.38507,10.326851,10.352184,10.37544,10.513453,10.652158
42.3736,42.309647,42.24531,42.04727,41.8499,41.93417,42.0192
-81.43229,-81.72267,-82.01282,-81.834595,-81.65576,-81.5144,-81.37266
-31.797174,-31.729673,-31.662695,-31.970707,-32.27932,-32.402866,-32.526783
5.9434175,6.0076694,6.0721903,6.1947784,6.3165426,5.8719673,5.429206
-2.065714,-2.05572,-2.046543,-1.7245681,-1.4017904,-1.6465833,-1.8914473
-35.598392,-35.312874,-35.02788,-34.958675,-34.88897,-34.926918,-34.96381
-10.848381,-10.822546,-10.797266,-10.808303,-10.819159,-10.596519,-10.372927
-54.300793,-54.384056,-54.466873,-54.371613,-54.279114,-54.225945,-54.17038
-28.791948,-28.827286,-28.862936,-29.051386,-29.241032,-29.292385,-29.344168
7.6211023,7.379254,7.137867,6.9454694,6.752619,6.9313135,7.1097903
11.821768,11.628994,11.435919,11.606075,11.777067,11.742264,11.708216
-80.53305,-80.65139,-80.770294,-80.42099,-80.07118,-80.279495,-80.48793
-37.18133,-37.341553,-37.501072,-37.300358,-37.099422,-37.160126,-37.220634
1.1365874,1.1411307,1.1435988,1.4079001,1.6715062,1.7201054,1.7694123
-5.477523,-5.2113476,-4.944784,-5.2567835,-5.569213,-5.479821,-5.3912544
-60.572975,-60.433453,-60.294262,-60.065834,-59.837265,-59.768883,-59.702293
-19.992773,-19.921144,-19.847479,-19.877617,-19.907316,-19.87692,-19.846956
44.242477,44.52117,44.80016,44.590218,44.382053,44.666656,44.950443
46.79001,46.827713,46.864044,46.794174,46.72629,46.72751,46.727646
12.021542,11.915873,11.810435,11.684354,11.557018,11.337633,11.116457
-50.362915,-50.541042,-50.718605,-50.332253,-49.944572,-50.031715,-50.118248
-14.243572,-14.246797,-14.248665,-14.362616,-14.479042,-14.845232,-15.211975
-18.562181,-18.473541,-18.385042,-18.318588,-18.252401,-18.506159,-18.760983
-77.76796,-77.6161,-77.46512,-77.242256,-77.01959,-76.949265,-76.87877
9.712091,9.479939,9.24896,9.178977,9.108158,9.114908,9.119993
15.2056265,14.825515,14.447616,13.918833,13.388796,13.282378,13.177272
11.888842,11.748396,11.607136,11.766759,11.926068,11.91965,11.912505
15.152504,14.925696,14.697724,14.590453,14.482614,14.516215,14.549057
-10.616007,-10.429026,-10.239568,-10.092082,-9.943783,-9.877817,-9.809668
-26.621876,-26.820736,-27.019672,-27.111753,-27.20383,-27.28261,-27.36129
-13.877916,-13.722047,-13.567322,-13.298792,-13.029643,-13.051583,-13.07436
-20.205269,-20.208057,-20.210625,-19.986666,-19.764336,-19.868778,-19.97382
72.235435,72.18353,72.132545,71.87759,71.622795,71.916725,72.21044
-53.297962,-53.639362,-53.981632,-53.750126,-53.51739,-53.368565,-53.220486
-55.83575,-56.043743,-56.251007,-55.740643,-55.22894,-55.246506,-55.262653
75.171585,75.39802,75.62478,75.34963,75.07472,75.01121,74.94782
66.149086,66.2572,66.36698,66.17217,65.97809,65.8689,65.76
22.423843,22.725616,23.026802,23.159794,23.294304,23.601408,23.908125
56.20375,56.091255,55.979633,56.099,56.22099,55.945145,55.668842
-15.289495,-15.327814,-15.367079,-15.040822,-14.715015,-14.584574,-14.453245
59.51547,59.6014,59.68644,59.5352,59.38432,59.52811,59.67248
-15.184483,-15.459616,-15.735931,-15.799763,-15.865429,-15.650391,-15.434247
13.993705,13.913857,13.833966,13.989482,14.145989,14.28116,14.41656
3.2997367,3.402672,3.5059135,3.7321084,3.9581678,3.848212,3.7381527
-63.442974,-63.499912,-63.55701,-63.181187,-62.80437,-62.726223,-62.646626
30.862015,30.840914,30.817728,30.691402,30.564764,30.775139,30.986477
-14.659434,-14.504368,-14.348761,-14.501122,-14.653697,-14.538821,-14.425112
-77.97634,-77.960236,-77.94526,-77.68371,-77.42164,-77.245186,-77.068306
13.255667,13.234271,13.212059,13.177367,13.142697,13.455655,13.769055
-20.376844,-20.14735,-19.918264,-19.682661,-19.447733,-19.572206,-19.695826
-0.8626023,-1.1281323,-1.3920321,-1.33146,-1.2706232,-1.4341025,-1.5966396
73.76655,74.00872,74.25136,74.14063,74.03045,73.87992,73.730095
9.017193,9.037154,9.055574,9.019297,8.984135,9.183288,9.383153
24.641909,24.864666,25.087584,25.155308,25.223856,25.24243,25.259573
2.549042,2.4994009,2.4509513,2.533438,2.6163557,2.36393,2.1122353
-12.146211,-12.185966,-12.225598,-12.253974,-12.282727,-12.003797,-11.724977
77.81903,77.64018,77.46292,76.760025,76.057755,76.04591,76.03453
-46.50385,-46.694088,-46.885017,-46.86871,-46.853294,-47.077072,-47.30107
6.9457817,7.0066123,7.0681224,7.3367763,7.606577,7.3619456,7.1171145
20.193787,20.101028,20.007057,19.620941,19.235207,19.558601,19.880367
1.880047,1.866295,1.8540689,1.9107305,1.9667131,1.8365289,1.7071325
-146.90764,-146.9558,-147.00478,-146.9883,-146.97235,-146.58286,-146.1927
39.213364,39.35116,39.487915,39.60361,39.719296,39.58806,39.456783
-6.3928213,-6.3782196,-6.3632216,-6.2748165,-6.1847987,-6.307533,-6.4305534
-8.4438095,-8.555782,-8.6683855,-8.538203,-8.409617,-8.189294,-7.9685388
-6.4257,-6.459565,-6.4928336,-6.217434,-5.9417787,-6.1268764,-6.3121486
64.74077,64.68227,64.62321,64.66222,64.70094,65.07999,65.45674
-0.25124854,-0.43328398,-0.61550206,-0.47824734,-0.34008378,-0.3908245,-0.4413473
0.34567896,-0.10043273,-0.5458406,-0.53139436,-0.5168022,-0.73232496,-0.9472517
4.827275,5.140789,5.454624,5.344483,5.2341743,5.6528697,6.073076
70.54511,70.911476,71.27769,71.17872,71.080086,70.95598,70.83289
-99.1062,-99.27215,-99.43805,-99.087585,-98.73625,-98.48027,-98.22449
13.926558,13.57193,13.216645,13.485539,13.754755,13.397097,13.039808
-95.34561,-95.66735,-95.98582,-95.99843,-96.01147,-95.86518,-95.71596
24.78902,24.800247,24.810879,24.725359,24.639168,24.80848,24.978727
-2.052205,-2.0687532,-2.0863886,-1.9256392,-1.7654285,-1.6518774,-1.5411911
-22.888193,-23.01084,-23.134153,-23.092718,-23.05052,-23.178394,-23.306229
3.5051558,3.494321,3.4822905,3.344886,3.2070153,3.290871,3.3761942
-10.685705,-11.230304,-11.7737875,-11.516789,-11.260141,-11.248556,-11.2357435
-14.33226,-14.520394,-14.708734,-14.601771,-14.49693,-14.617309,-14.738067
78.94611,79.36082,79.775764,79.82964,79.88338,80.008064,80.133385
-76.06658,-75.7888,-75.51222,-75.23097,-74.951996,-74.70581,-74.45819
-66.403145,-66.68612,-66.9679,-66.70707,-66.44689,-66.37492,-66.30183
-72.38851,-72.72776,-73.06661,-73.15474,-73.24246,-73.28455,-73.3282
-69.12379,-69.304886,-69.48502,-69.58264,-69.679436,-69.66631,-69.65314
35.6975,35.820778,35.944923,36.003258,36.061264,36.14743,36.23214
-41.16166,-41.150723,-41.138775,-41.452522,-41.766018,-41.53067,-41.295597
-50.274597,-50.4182,-50.562576,-50.488396,-50.413586,-50.472214,-50.530037
-26.278515,-26.160498,-26.044157,-26.16388,-26.284878,-26.449692,-26.614292
-58.90815,-58.58038,-58.252117,-58.37508,-58.49958,-58.47598,-58.452892
-81.16108,-81.01349,-80.86611,-80.8421,-80.81684,-80.86848,-80.92139
17.493538,17.375576,17.256363,17.219746,17.182858,17.347536,17.511211
-66.55496,-66.42157,-66.28753,-66.34207,-66.39722,-66.15962,-65.9209
55.39403,55.23587,55.07733,55.090855,55.106445,55.16879,55.230408
74.55326,74.7564,74.961075,74.815315,74.66876,74.420525,74.1737
2.9205449,2.9888856,3.058249,3.0636709,3.0689468,2.8903883,2.7123394
12.457102,12.616903,12.7764015,12.988124,13.198386,13.098748,12.999341
0.5342164,0.53057766,0.52626085,0.69260025,0.8601179,0.71636057,0.5718832
27.183985,27.141563,27.099062,27.208513,27.318302,27.162525,27.00587
8.115829,8.219988,8.325471,8.077591,7.8285623,7.646113,7.46505
-4.6076202,-4.7232623,-4.8403053,-4.884643,-4.9287124,-4.9227486,-4.9169173
34.557014,34.7194,34.882256,34.918617,34.954433,34.97469,34.9955
-22.16073,-22.01999,-21.879202,-22.361803,-22.843885,-22.638517,-22.432522
88.799194,88.91104,89.02196,88.847786,88.67595,88.69528,88.716225
51.725452,51.71082,51.69444,51.92384,52.154472,52.20162,52.24925
-44.357464,-44.493496,-44.629223,-44.874695,-45.119698,-44.9113,-44.703094
44.52032,44.688213,44.85389,44.864506,44.873768,44.68615,44.499706
27.60981,27.636581,27.660936,27.789175,27.92011,27.783636,27.646467
34.476654,34.29184,34.105545,33.983124,33.861378,33.920757,33.97731
60.295475,60.460663,60.625576,60.584576,60.543316,60.339813,60.135933
26.243362,26.054136,25.863874,25.714542,25.5667,25.833595,26.10203
1.1150469,1.4527763,1.7907597,1.7341958,1.6770335,1.5818878,1.4882641
8.812873,8.984486,9.155351,9.284843,9.416105,9.598501,9.780006
-10.604989,-10.684457,-10.762997,-10.703731,-10.644824,-10.818049,-10.992015
9.792785,9.120511,8.448365,8.544699,8.641548,8.500426,8.359521
-43.349277,-43.470264,-43.589672,-43.943188,-44.29743,-44.43108,-44.564613
58.934067,58.856934,58.779915,58.60425,58.428257,58.456757,58.483883
4.305275,4.2500772,4.1956005,3.784837,3.3720143,3.378732,3.3850873
-87.21111,-87.51357,-87.818,-87.77253,-87.728714,-87.94009,-88.15202
-103.091736,-103.01184,-102.931335,-102.838974,-102.74678,-102.806915,-102.86763
15.615913,15.6627655,15.71059,15.592889,15.476002,15.460802,15.445721
19.465765,19.399149,19.331648,19.148138,18.96401,19.090742,19.215866
-34.485287,-34.417896,-34.351208,-33.92122,-33.490948,-33.93413,-34.376373
32.634293,32.634445,32.63482,32.83688,33.038136,33.17593,33.312073
16.456612,16.48318,16.510004,16.78218,17.056332,16.724005,16.3907
-38.986492,-38.963367,-38.93904,-39.06232,-39.186584,-39.105366,-39.021885
41.75311,41.729805,41.70729,41.6855,41.664787,41.729954,41.795013
-1.2562965,-1.398703,-1.5403923,-1.4067787,-1.2734207,-1.2894748,-1.3039554
16.5293,16.504568,16.480265,16.55885,16.63609,16.673767,16.710436
34.300602,34.292393,34.283752,34.434128,34.584938,34.340294,34.095207
-10.676896,-10.863697,-11.050378,-11.205091,-11.359224,-11.330513,-11.302848
-20.984274,-20.984888,-20.985966,-21.03679,-21.087502,-20.902943,-20.718721
57.736126,58.074013,58.412514,58.415115,58.419476,58.448013,58.47764
-46.201397,-46.072857,-45.943775,-46.075794,-46.2078,-46.737144,-47.266457
13.982605,14.083498,14.184498,13.860859,13.538285,13.214895,12.890094
99.687515,99.74133,99.79308,99.786224,99.77942,99.540085,99.30022
8.803731,8.641825,8.477898,8.521909,8.5641365,8.355179,8.14501
53.57217,53.875957,54.179173,54.145813,54.11149,54.06903,54.0263
35.719887,36.09416,36.46924,36.542416,36.617348,36.73885,36.860367
-35.61431,-35.640022,-35.665787,-35.685097,-35.704933,-35.771114,-35.837017
8.656645,8.609631,8.562346,8.706726,8.850689,8.825455,8.800299
-3.607961,-3.5790946,-3.5509279,-3.8448584,-4.1373825,-4.1944623,-4.2517204
-26.291784,-26.464958,-26.636456,-26.491186,-26.346054,-26.602968,-26.859318
-30.481386,-30.841558,-31.200983,-31.054377,-30.907219,-30.766483,-30.625898
-52.74405,-52.812386,-52.880074,-52.747227,-52.614174,-52.43132,-52.24848
0.8815292,0.8167132,0.7513555,0.7258557,0.7005786,0.51825607,0.33525887
10.079914,10.248189,10.414189,10.206352,9.998504,10.1397085,10.280135
54.47801,54.14258,53.80776,53.89087,53.975082,53.9918,54.008694
5.081613,5.000695,4.9216475,5.1854253,5.4497514,5.53228,5.613949
65.285904,65.312,65.33776,65.247086,65.156364,65.32646,65.49698
-46.710793,-46.77867,-46.846725,-46.78459,-46.723366,-47.010246,-47.29692
-86.19775,-86.3725,-86.54615,-86.31036,-86.07352,-86.01738,-85.96025
88.4064,88.68532,88.965,88.624374,88.2845,88.292435,88.29849
-55.163208,-54.934956,-54.707283,-54.62563,-54.54434,-54.79115,-55.037678
-121.65856,-121.71962,-121.77975,-121.29867,-120.81856,-120.89185,-120.96456
1.9189371,1.9394408,1.9595258,1.9330701,1.90637,1.7994392,1.6940216
-48.49166,-48.52797,-48.56473,-47.863113,-47.162025,-47.90371,-48.644573
30.287657,30.522758,30.757095,30.395695,30.035011,30.065819,30.097511
73.20623,72.858986,72.51205,72.43495,72.358604,72.51234,72.666115
-28.926031,-28.715006,-28.5035,-28.302649,-28.10211,-28.226408,-28.3495
24.290863,24.294436,24.297422,24.350431,24.40258,24.458513,24.513594
-50.03305,-49.830654,-49.629143,-49.47534,-49.323406,-49.4386,-49.554634
-9.969715,-10.349633,-10.7307825,-10.538624,-10.345125,-10.418017,-10.493252
-62.34286,-62.06033,-61.777943,-61.567863,-61.357456,-61.438046,-61.51678
-32.320087,-32.315044,-32.31058,-32.470276,-32.630455,-32.57368,-32.51459
-0.7633436,-0.78227496,-0.8001764,-0.64421487,-0.48684236,-0.6022022,-0.71737313
6.6682405,6.9587975,7.249911,6.891473,6.532803,6.661597,6.7898207
107.87464,107.91418,107.95392,107.55694,107.161,107.145256,107.128105
-62.882008,-62.975567,-63.06859,-62.887913,-62.70766,-62.49131,-62.275055
20.150282,20.389072,20.626396,20.266481,19.906298,19.731941,19.55888
-0.6382881,-0.5207239,-0.40257746,-0.5952564,-0.7873798,-0.90129143,-1.0150089
39.765137,39.845016,39.924656,39.69408,39.465805,39.65005,39.835495
29.228725,29.607885,29.986952,30.13614,30.285967,30.501024,30.715878
101.31422,101.39276,101.47049,101.42052,101.37223,101.3075,101.24306
-24.005667,-23.906168,-23.807571,-24.06386,-24.32019,-24.301765,-24.282017
-56.13664,-56.401047,-56.665695,-56.505817,-56.34558,-56.428013,-56.51025
9.178151,9.344198,9.509502,9.622392,9.736186,9.871758,10.008722
-4.510771,-4.4697905,-4.4286556,-4.3777857,-4.326955,-4.2973957,-4.2678022
-9.987576,-9.95485,-9.922008,-9.677309,-9.432308,-9.471003,-9.509734
8.815497,8.507686,8.1988,8.110296,8.02093,8.078738,8.136428
-80.682755,-80.43995,-80.19784,-79.65868,-79.12005,-79.14254,-79.16448
-24.971691,-25.007416,-25.044321,-25.26537,-25.486046,-25.177114,-24.86759
-33.741924,-33.54238,-33.340446,-33.432262,-33.524357,-33.44753,-33.370205
-3.9382691,-3.6669555,-3.3953233,-3.3066735,-3.2179284,-3.002521,-2.7867675
-62.187332,-62.386177,-62.58306,-62.70054,-62.8191,-62.337036,-61.85421
-29.204107,-29.355,-29.506216,-29.399767,-29.293427,-29.421604,-29.550554
56.913273,57.05267,57.191113,57.050426,56.908466,56.563435,56.218773
-1.0433326,-1.0999355,-1.1565051,-1.1472967,-1.1373758,-0.98981243,-0.842377
-50.791107,-51.133633,-51.47612,-51.23557,-50.993702,-51.13857,-51.284065
2.8304706,2.4650073,2.099071,2.2753882,2.4499764,2.8581395,3.2649102
-14.552135,-14.304818,-14.057896,-14.049093,-14.040461,-14.223993,-14.407739
-22.34371,-22.458708,-22.575485,-22.926569,-23.278265,-23.31027,-23.341982
-7.626103,-7.5836797,-7.541285,-7.470835,-7.398688,-7.3291993,-7.2590604
-3.7824051,-3.8411598,-3.9004102,-4.3498726,-4.8003387,-4.4308,-4.061596
87.2126,87.382935,87.553795,87.55969,87.564896,88.05896,88.55312
-15.477072,-15.748122,-16.018166,-16.311697,-16.60453,-16.633957,-16.66571
-14.051937,-14.038243,-14.024377,-13.681525,-13.3377905,-13.023705,-12.709884
-26.31426,-26.345419,-26.37726,-26.394428,-26.412203,-26.301542,-26.19036
24.249233,23.934086,23.619293,23.475586,23.331722,23.303837,23.276997
2.7963061,2.902411,3.0077329,3.0824952,3.1583457,3.233171,3.3091722
43.612267,43.915195,44.218853,44.0288,43.840202,44.012314,44.185944
36.825012,36.835075,36.845238,36.969162,37.092308,37.068306,37.043198
72.28256,72.18169,72.08105,72.233955,72.38583,72.699196,73.01344
50.613514,50.630035,50.646126,50.640724,50.63582,50.624306,50.612595
-32.43779,-32.206993,-31.976805,-32.042885,-32.110825,-32.159424,-32.20703
-44.22441,-44.444427,-44.665443,-44.495266,-44.324577,-44.352135,-44.38134
-1.9423683,-1.8157742,-1.689738,-1.6287835,-1.5676115,-1.5779159,-1.5879467
-7.793087,-7.6412487,-7.488781,-7.5122757,-7.534813,-7.7442055,-7.954958
37.46002,37.272766,37.08632,36.99835,36.91115,36.934334,36.95673
35.27703,35.058193,34.8393,34.963066,35.087112,34.875835,34.66449
-34.77952,-35.203453,-35.625736,-35.8653,-36.104004,-35.786606,-35.468544
31.999939,31.828072,31.657085,31.453436,31.250004,31.175049,31.10075
5.683258,5.6148815,5.5444746,5.4528704,5.36034,5.494824,5.628824
-22.193506,-22.296658,-22.40021,-22.281248,-22.162714,-22.621511,-23.081068
43.139492,42.71377,42.286587,42.27129,42.25655,42.696518,43.134
48.596294,48.277195,47.958023,47.680813,47.402596,47.916683,48.430378
-2.0503585,-1.9438465,-1.8373477,-2.081618,-2.32606,-2.1024444,-1.8782585
-5.7025685,-5.6660542,-5.6278934,-5.817065,-6.0085917,-6.007426,-6.0077243
54.43341,54.693893,54.953796,54.795097,54.634964,54.833958,55.034035
-13.493031,-13.307682,-13.120801,-12.695003,-12.269543,-12.270217,-12.270482
-9.932278,-10.210476,-10.488237,-10.513379,-10.539684,-10.8968,-11.253478
85.2583,85.492615,85.72741,85.73841,85.74983,85.502594,85.25246
-3.7338505,-3.9767199,-4.21975,-4.3892474,-4.5591373,-4.9687333,-5.3787127
-34.638557,-34.847336,-35.056217,-35.339466,-35.622253,-35.540005,-35.457966
78.26592,78.40538,78.543106,78.411255,78.28027,78.229675,78.18075
12.896012,13.303527,13.712168,13.790763,13.866811,13.6129055,13.357816
-3.8982732,-3.9179409,-3.9376237,-4.0702114,-4.2018423,-4.240594,-4.280981
-9.633185,-9.642559,-9.65147,-9.550327,-9.4484,-9.367305,-9.285595
11.230012,11.491665,11.754209,11.59474,11.4355345,11.5763645,11.718517
58.85416,58.732933,58.610134,58.519413,58.428852,58.41167,58.39466
1.0428505,0.91377455,0.7843991,0.72085196,0.6577607,0.8121968,0.9665528
156.51617,156.2803,156.0436,156.04906,156.05428,155.9536,155.8531
8.586002,8.893871,9.202913,9.112498,9.023168,8.962293,8.904737
-2.5839305,-2.5528197,-2.5200505,-2.7319999,-2.947042,-2.7684913,-2.5908885
-36.404503,-36.785885,-37.16709,-37.139763,-37.112526,-37.38416,-37.65607
-9.829231,-9.686136,-9.542074,-9.457293,-9.371933,-9.239773,-9.106485
-73.87036,-73.97543,-74.07926,-74.13096,-74.18437,-74.10722,-74.03016
-34.166843,-34.206764,-34.246845,-34.206715,-34.16609,-34.133022,-34.102
