2014 SVI No High School Diploma Encoding,2015 SVI No High School Diploma Encoding,2016 SVI No High School Diploma Encoding,2017 SVI No High School Diploma Encoding,2018 SVI No High School Diploma Encoding,2019 SVI No High School Diploma Encoding,2020 SVI No High School Diploma Encoding
-69.98552,-70.56161,-71.1361,-71.01518,-70.89515,-71.355896,-71.81773
47.708645,47.596123,47.486298,47.26426,47.04264,46.995018,46.9467
-9.416199,-10.148413,-10.879444,-11.487843,-12.095278,-12.66898,-13.243076
-44.462944,-43.633022,-42.803978,-43.228176,-43.651283,-43.313812,-42.977684
-22.513275,-22.286762,-22.05982,-21.614498,-21.167065,-20.988564,-20.81034
13.748692,14.096035,14.44211,14.848348,15.253746,15.487537,15.721735
-59.672886,-60.03673,-60.401974,-60.74917,-61.096867,-61.386883,-61.67828
13.223135,13.296004,13.367788,13.5688305,13.769696,14.354924,14.939916
5.03133,5.108263,5.1857834,4.6853027,4.1841183,3.4989793,2.812412
-14.674832,-14.596752,-14.51847,-14.424321,-14.3303385,-13.086688,-11.842544
38.59305,38.718456,38.843807,39.296528,39.749737,39.099167,38.447453
6.2000055,6.541938,6.8818007,6.9981623,7.115366,6.7006264,6.2836666
45.04239,45.129242,45.216934,45.963783,46.710052,47.211853,47.713715
-33.54103,-33.42568,-33.308716,-33.618988,-33.928513,-33.880653,-33.831703
-14.5098505,-14.601921,-14.693739,-14.533295,-14.374394,-14.251861,-14.130549
1.6096585,1.1245759,0.6395685,-0.026183898,-0.69207937,0.49606246,1.6829779
0.12833224,0.3469735,0.5655776,0.7415105,0.91711724,0.47936735,0.041945558
-42.136562,-42.323654,-42.511044,-42.339104,-42.168118,-41.818527,-41.46936
-66.70017,-67.517685,-68.335236,-68.441605,-68.54809,-68.2073,-67.86695
-33.407475,-33.49114,-33.572903,-33.718067,-33.86339,-34.20239,-34.542233
-35.604183,-35.61629,-35.62772,-35.719654,-35.81204,-35.853615,-35.896935
23.236982,22.62168,22.008146,22.629374,23.25036,23.051836,22.853937
-65.41798,-65.043236,-64.66827,-64.21919,-63.769485,-63.04128,-62.313477
-23.381481,-23.468914,-23.556433,-23.21349,-22.86998,-23.01204,-23.154743
43.36642,44.05144,44.73535,45.423607,46.11031,46.423912,46.738815
-55.738125,-55.974686,-56.210453,-55.994637,-55.779152,-56.50759,-57.2359
-27.376698,-27.031929,-26.687763,-26.583904,-26.480917,-25.167416,-23.853867
-102.53144,-102.2393,-101.94701,-101.544716,-101.14123,-100.82505,-100.5085
-9.734094,-10.11174,-10.489789,-10.617653,-10.745864,-10.450428,-10.155533
4.0123124,4.630115,5.2476525,5.8017526,6.3569503,6.9925237,7.6270604
1.8589888,1.6960669,1.5321875,1.9047136,2.2771893,2.1692333,2.0609913
61.22093,61.01358,60.804993,60.665916,60.52574,59.974625,59.424255
-25.10142,-25.701105,-26.3012,-25.731522,-25.16305,-25.091295,-25.019945
8.482162,7.757066,7.03307,6.782133,6.531006,6.4021387,6.271373
20.491325,20.49546,20.499462,21.289652,22.0798,22.694582,23.310028
-11.613602,-11.6300955,-11.645118,-11.5711565,-11.495734,-11.166191,-10.835806
-4.942109,-5.2478933,-5.5533304,-5.570508,-5.5896482,-5.0278635,-4.4653254
-26.847689,-27.09747,-27.348385,-27.286705,-27.22418,-27.871141,-28.517626
-22.806192,-21.89851,-20.992489,-20.5988,-20.204395,-20.156715,-20.10836
31.276215,31.370556,31.464037,30.225885,28.988213,28.785986,28.583893
64.73406,65.30343,65.87253,65.73711,65.601265,65.05376,64.50674
-83.87762,-83.382454,-82.88594,-82.81713,-82.74723,-82.23509,-81.72454
-1.3948783,-0.5491803,0.29675886,0.95483845,1.6131718,1.3724349,1.1331806
58.02515,57.82671,57.628513,57.79704,57.965073,57.964333,57.9652
-39.826813,-39.68107,-39.536644,-40.032608,-40.530003,-40.850853,-41.174026
36.869404,36.46912,36.06956,36.428867,36.786716,35.899097,35.01038
3.831433,3.4617412,3.0927503,2.4223716,1.7513558,1.7162701,1.6807753
55.7672,56.165154,56.563736,56.45201,56.340244,56.60639,56.87362
41.395363,41.72861,42.062817,42.4447,42.82818,42.659927,42.491966
86.3162,86.15253,85.98709,85.31249,84.636696,83.9101,83.18327
60.47327,61.100327,61.72705,62.374245,63.02271,61.76502,60.508255
40.48237,40.32063,40.15825,39.805,39.45299,39.50457,39.557854
5.979714,5.7730827,5.567646,4.9072714,4.246037,4.546589,4.846858
4.293388,4.520245,4.748873,4.184573,3.6211977,3.4950416,3.3696759
59.66554,59.87943,60.093876,59.66982,59.24524,60.29419,61.343998
4.6038594,5.867,7.1299,7.1605887,7.1924715,6.24623,5.3003
-91.35822,-90.708466,-90.05865,-89.73997,-89.42056,-88.9359,-88.452194
-1.9425906,-1.9557933,-1.9695176,-1.1924816,-0.41672242,-0.8597506,-1.303089
9.719347,9.110801,8.50096,7.801904,7.1023097,7.0903416,7.0758576
-8.546952,-9.034949,-9.522634,-10.467996,-11.413553,-11.090644,-10.768294
-56.47561,-55.71242,-54.949776,-54.431335,-53.91317,-53.386276,-52.85802
-5.9124813,-5.5126657,-5.112199,-4.8983116,-4.6846,-4.6458874,-4.6059265
-32.664913,-32.717262,-32.77012,-32.52521,-32.27938,-31.775244,-31.2716
-15.906545,-15.415154,-14.922752,-15.183965,-15.444526,-15.655396,-15.866117
-33.31585,-33.22425,-33.132412,-33.07628,-33.01982,-32.89801,-32.77621
79.64268,79.870155,80.09682,79.498795,78.90041,78.06525,77.230965
-9.754566,-9.781674,-9.809909,-10.007705,-10.206197,-9.83208,-9.456492
-11.543131,-11.550232,-11.557577,-11.127056,-10.697205,-11.237335,-11.778042
-32.409035,-32.922195,-33.434917,-33.198063,-32.96201,-33.07272,-33.18172
-10.935125,-10.556034,-10.176626,-10.116695,-10.05678,-10.356684,-10.657463
9.227868,9.763555,10.298712,10.240513,10.183631,10.160913,10.137691
-54.899746,-55.29481,-55.68838,-56.06454,-56.442337,-54.989716,-53.536453
31.661442,32.2852,32.90993,33.140465,33.370525,33.470165,33.570103
-84.29071,-83.83569,-83.37889,-83.03786,-82.69699,-82.65434,-82.61214
-12.077158,-11.906191,-11.736122,-12.504956,-13.273394,-12.288422,-11.30372
74.24793,74.69736,75.14811,75.07801,75.00868,74.022995,73.038155
-36.64796,-35.90218,-35.155537,-35.766468,-36.375923,-36.744564,-37.11253
26.07683,25.890976,25.704496,25.803543,25.903378,25.645493,25.38708
49.931023,49.731026,49.53089,48.74907,47.96682,48.562042,49.158295
-15.385528,-15.154391,-14.924946,-14.855681,-14.7869005,-15.231466,-15.677793
21.601078,21.381634,21.162569,21.11956,21.078678,20.872421,20.66642
24.461964,24.168999,23.876389,23.527079,23.177837,23.058865,22.939608
-32.819412,-32.874958,-32.9305,-32.279198,-31.627687,-30.95095,-30.273764
-40.254036,-40.418465,-40.583767,-40.485355,-40.389168,-40.448364,-40.506798
17.621967,16.752237,15.883812,16.234657,16.58616,16.254425,15.923345
-33.609577,-33.1965,-32.784,-32.43127,-32.078568,-32.033566,-31.98669
67.6753,68.26972,68.86454,69.33327,69.80247,69.43989,69.07839
-22.978003,-22.686176,-22.395391,-22.35218,-22.308212,-22.133368,-21.959675
-30.496305,-30.250784,-30.005154,-30.200836,-30.39525,-29.750996,-29.107029
3.4947906,3.142912,2.7903214,2.7150974,2.6389513,3.310298,3.9821916
1.6966484,2.2499263,2.8025844,3.626269,4.449399,4.176343,3.9035366
46.250553,46.40038,46.549187,45.644653,44.740993,45.514324,46.286846
20.2005,20.85399,21.506975,20.863543,20.22016,18.984903,17.749218
31.852867,31.608122,31.364388,31.05778,30.752598,31.044449,31.335472
-32.95248,-31.975922,-31.000069,-31.708347,-32.415535,-32.980602,-33.54601
49.764175,50.456768,51.14886,50.82068,50.491077,49.5048,48.51997
2.2910464,2.4735348,2.6552708,3.1167252,3.5782368,3.2535918,2.9288495
-58.961727,-59.277905,-59.59371,-58.930458,-58.266857,-58.4716,-58.676586
13.804859,13.983198,14.160311,13.690524,13.220992,12.894542,12.5668745
-59.76219,-59.82671,-59.89152,-59.827374,-59.76372,-60.551,-61.33852
65.85411,64.72894,63.603558,63.379578,63.15546,64.324814,65.49505
40.02992,40.0423,40.05364,39.88673,39.718075,39.686718,39.65579
11.505705,11.752083,11.998348,12.609606,13.220485,12.913431,12.606075
31.590815,31.932878,32.274593,32.427525,32.581978,31.39894,30.215427
-98.98344,-99.006676,-99.031334,-99.165596,-99.30035,-98.38304,-97.46764
-12.13625,-11.345443,-10.55541,-10.546688,-10.536776,-10.736845,-10.936347
-63.26116,-63.123978,-62.98819,-61.990395,-60.993977,-59.97891,-58.964214
70.001915,69.94062,69.88216,69.47373,69.06449,69.519844,69.976074
-32.767475,-32.624332,-32.48215,-32.80815,-33.1345,-32.73405,-32.332912
-9.818332,-10.391958,-10.966874,-11.612258,-12.257627,-11.612758,-10.966311
25.36572,25.412529,25.461071,25.259066,25.058002,24.094082,23.128197
-7.7147646,-7.6048107,-7.4954205,-7.6380715,-7.78141,-7.05474,-6.328015
11.343491,11.415728,11.487991,11.332607,11.175911,10.846148,10.51759
-36.814728,-36.484608,-36.15342,-36.01368,-35.87431,-34.363716,-32.853455
-1.2414997,-1.520253,-1.7992351,-1.4867408,-1.1745918,-1.3578308,-1.5406406
26.52742,26.54844,26.56891,26.078821,25.589073,26.027239,26.468502
13.678199,13.623836,13.5689535,13.978599,14.3875265,13.995641,13.602668
-56.28757,-57.046066,-57.80399,-56.646446,-55.488777,-55.03972,-54.589996
1.0462223,1.6872804,2.3286107,2.5691202,2.8102927,2.8830836,2.9572375
25.443533,25.794634,26.146706,25.586367,25.026676,25.378368,25.730711
31.584486,32.0108,32.437626,32.99419,33.553,33.10333,32.653522
46.178833,45.812183,45.44614,45.40573,45.363865,45.281048,45.20061
66.869255,67.58561,68.30124,68.6308,68.960686,68.84441,68.72878
1.0017474,2.1007006,3.1997035,2.8709157,2.5427544,2.0472577,1.5528357
-45.676678,-45.923855,-46.171555,-46.22837,-46.28346,-46.010147,-45.738354
-65.05576,-65.08201,-65.11064,-64.56061,-64.01157,-63.6766,-63.342434
27.897274,27.928596,27.959862,27.707298,27.455633,27.908863,28.362476
5.457715,5.0990953,4.739258,5.25776,5.7767067,6.6612244,7.546997
25.81941,25.759548,25.700752,26.514732,27.32879,26.607468,25.886135
-72.346794,-73.2919,-74.23608,-73.56429,-72.892685,-72.38517,-71.87676
16.64752,16.019436,15.390946,15.368805,15.3466015,15.210196,15.073527
-38.44886,-39.031963,-39.61386,-40.028503,-40.442383,-40.26138,-40.081284
2.8502166,3.4833057,4.1157656,4.1014414,4.0871477,3.3536823,2.6205833
-29.29551,-29.046469,-28.79758,-28.498121,-28.200964,-28.81981,-29.43836
-15.115616,-15.491614,-15.8663845,-15.993779,-16.11958,-16.337463,-16.555964
38.035706,37.740685,37.44558,37.898094,38.350315,38.522934,38.696796
23.807215,24.180935,24.553757,25.168072,25.782293,26.054361,26.326805
-58.475937,-58.2484,-58.021095,-57.020325,-56.018517,-55.84784,-55.676426
21.903484,21.39318,20.88295,21.624535,22.365868,22.7594,23.152296
-61.32784,-60.683502,-60.039555,-59.459805,-58.880096,-59.52689,-60.17418
-70.86396,-70.81114,-70.75877,-70.74147,-70.72544,-71.0503,-71.37569
-3.9942026,-4.525956,-5.057288,-5.294941,-5.5347667,-6.6666074,-7.7977037
28.934385,29.281343,29.62933,28.849209,28.06999,28.568224,29.066118
69.04879,68.92881,68.80938,69.65214,70.49445,70.200615,69.90729
15.778691,15.277902,14.776668,14.360427,13.943959,14.111485,14.280399
107.831764,107.89379,107.954796,107.25263,106.549965,106.27804,106.007835
-38.701317,-39.306942,-39.911995,-39.80584,-39.69885,-40.097084,-40.496433
-46.30348,-45.66019,-45.017303,-43.755688,-42.493652,-42.987366,-43.48254
-50.6502,-50.83766,-51.025963,-50.967087,-50.906418,-51.073444,-51.24061
5.05586,4.807462,4.5586734,5.016933,5.476167,5.41468,5.352741
6.9088016,6.588806,6.2685094,6.470908,6.672723,5.970636,5.267843
-28.056368,-26.918386,-25.78002,-25.57107,-25.362871,-25.10221,-24.841906
-58.879272,-59.268326,-59.657726,-59.225002,-58.792892,-58.52843,-58.265965
6.3575087,5.926322,5.4966416,5.478805,5.461142,5.7969704,6.133696
-75.1572,-75.31735,-75.478905,-75.73292,-75.987656,-76.35155,-76.71754
4.5070047,4.169228,3.8330417,4.069613,4.307111,3.3318377,2.3556223
-96.15397,-95.881485,-95.60821,-95.40532,-95.202415,-94.85833,-94.515076
-16.136913,-16.172132,-16.208193,-16.423426,-16.63927,-16.86774,-17.095772
-1.614569,-2.4161112,-3.2175767,-3.3736832,-3.530124,-3.501322,-3.4725506
-58.10143,-57.443447,-56.78493,-56.097073,-55.41,-55.519867,-55.629498
-23.780771,-24.37579,-24.97149,-24.644022,-24.316721,-24.106909,-23.89705
-31.80571,-31.160088,-30.515228,-30.385233,-30.255123,-30.31094,-30.366547
24.09277,24.727407,25.360653,25.491245,25.620094,25.390808,25.162054
3.049694,3.1670132,3.2837992,2.769205,2.2560644,1.6694652,1.0830222
-42.78567,-41.866528,-40.947704,-40.984634,-41.020405,-40.935352,-40.85043
-48.629566,-48.912533,-49.196583,-49.368652,-49.539894,-48.50887,-47.479763
20.839216,20.81664,20.79353,21.092886,21.391396,22.085007,22.77905
53.880856,53.992413,54.104973,53.367195,52.6299,51.82804,51.026974
-45.707222,-45.471325,-45.23573,-45.435123,-45.63639,-46.03085,-46.425587
-32.61876,-32.731823,-32.844563,-32.99578,-33.14617,-32.450943,-31.756647
-15.472187,-15.858435,-16.24532,-16.16698,-16.087376,-14.962376,-13.836494
-47.952694,-48.125393,-48.298504,-48.24546,-48.193203,-48.252705,-48.312172
51.513256,51.800568,52.087242,51.784008,51.48115,51.663677,51.846413
26.685186,26.936459,27.186443,27.533669,27.88171,27.65383,27.426504
90.16176,90.97864,91.79605,91.64667,91.49815,91.30158,91.106384
15.307589,15.0032625,14.698883,14.868685,15.039921,15.2777405,15.516708
83.78709,84.18343,84.58157,83.83683,83.09294,82.46586,81.83863
-80.19453,-81.25258,-82.311134,-81.98476,-81.6575,-80.36611,-79.07449
-33.615784,-33.372795,-33.128803,-32.83396,-32.53702,-31.933893,-31.33143
-82.577,-83.116936,-83.65653,-83.542915,-83.42821,-84.472885,-85.51937
74.70516,74.337685,73.97091,73.92674,73.88164,74.17017,74.4603
-8.47493,-8.655985,-8.83732,-8.92774,-9.017778,-9.186302,-9.354887
65.99088,65.08081,64.171646,64.1398,64.10829,64.26296,64.41774
14.107328,15.240882,16.37509,16.452562,16.530838,16.643301,16.7557
26.885809,26.294582,25.703232,25.075039,24.44688,24.548939,24.652412
-37.181004,-36.877823,-36.574707,-36.257545,-35.93849,-35.75384,-35.57002
4.184934,3.847233,3.5106823,3.098306,2.6859934,2.9947436,3.3034165
63.29397,63.947647,64.60211,64.366554,64.13268,63.92076,63.710197
50.824867,51.04046,51.256283,49.736626,48.216328,48.39602,48.576965
61.901104,62.737846,63.574684,63.629234,63.683655,62.949493,62.21596
-11.944938,-12.574576,-13.205295,-13.282521,-13.362174,-13.944455,-14.526881
-12.67221,-11.808548,-10.944097,-10.230214,-9.516302,-10.441653,-11.367272
-27.654104,-27.647413,-27.639935,-26.931795,-26.224821,-26.362278,-26.49905
-14.128692,-14.247281,-14.366153,-13.508626,-12.650925,-12.858264,-13.065928
11.486853,10.659421,9.83161,9.452948,9.073619,8.750691,8.425858
65.370674,65.44959,65.52804,65.19251,64.85855,64.24801,63.63824
53.970238,54.026875,54.08394,53.32884,52.573093,52.829082,53.086357
-47.29304,-48.014236,-48.735733,-48.065575,-47.395535,-46.446396,-45.49714
8.698469,8.216913,7.735912,7.7126927,7.691938,8.594422,9.496995
15.988068,16.27346,16.558613,17.690416,18.82184,18.30918,17.798277
-58.462105,-58.89485,-59.32721,-59.830006,-60.33058,-60.174763,-60.020084
79.71621,79.50275,79.28962,79.282616,79.275475,78.81549,78.35888
-99.4174,-99.43821,-99.45724,-99.00492,-98.55128,-98.6506,-98.74964
-15.293704,-15.402855,-15.512197,-15.17323,-14.834323,-14.942625,-15.05318
-67.69659,-68.04304,-68.38865,-68.47578,-68.563515,-67.51749,-66.4736
65.83038,66.139565,66.45009,66.13829,65.826744,65.174324,64.52362
-19.676704,-19.28006,-18.88608,-18.82461,-18.763165,-18.736588,-18.710669
67.2827,67.467606,67.65368,66.66492,65.67634,66.47813,67.28036
-64.404816,-64.07298,-63.74015,-62.81873,-61.89782,-62.084263,-62.271214
7.553586,7.823706,8.092971,7.7910476,7.487114,7.693469,7.9004602
-4.7636433,-5.49452,-6.2254686,-6.616044,-7.006419,-7.8679132,-8.730661
0.94050837,0.78510714,0.63068247,1.1083741,1.5860658,1.355164,1.1246285
109.76821,109.95491,110.1409,109.36134,108.583755,108.69554,108.807686
-33.86311,-34.420444,-34.97772,-35.243355,-35.509514,-35.79894,-36.0899
-35.302242,-35.16729,-35.031414,-35.425232,-35.81826,-36.111553,-36.40482
55.22426,55.19547,55.16739,54.82788,54.48575,54.662006,54.839424
-31.512106,-31.235867,-30.961191,-31.305399,-31.649525,-31.229645,-30.809229
-31.64162,-31.301483,-30.961199,-31.080177,-31.198502,-32.02402,-32.850147
-60.56407,-60.400093,-60.234848,-60.062435,-59.890312,-59.45871,-59.0259
-8.65028,-9.226422,-9.803059,-10.055375,-10.307732,-9.397822,-8.486766
32.24079,33.311863,34.382732,34.176395,33.970047,32.806538,31.641815
-49.370262,-49.18456,-48.999935,-48.639996,-48.280533,-48.1116,-47.944187
4.3187604,4.928185,5.537806,6.5401597,7.5425878,7.8633313,8.184935
87.37616,86.89476,86.414795,86.508026,86.60149,86.88452,87.1683
32.39086,32.959896,33.529236,33.6689,33.809277,33.349052,32.88964
-20.887714,-20.186977,-19.487123,-19.024841,-18.565258,-18.036997,-17.506834
-3.8840392,-3.7660677,-3.6472733,-4.146526,-4.646535,-4.899523,-5.152388
10.138695,10.195282,10.25223,10.445388,10.638639,10.744485,10.850887
-22.34127,-22.449907,-22.56004,-22.621378,-22.683567,-22.99339,-23.302158
39.89431,39.981102,40.068417,40.25112,40.43272,40.67563,40.917984
-82.890175,-82.84102,-82.79125,-82.75457,-82.71664,-83.180855,-83.64546
-15.14285,-15.904273,-16.66423,-16.97306,-17.282558,-17.03877,-16.795683
-48.999874,-49.46713,-49.935444,-49.7019,-49.469803,-49.771526,-50.07242
-53.421307,-53.507915,-53.5957,-53.270905,-52.946774,-52.35493,-51.761833
39.675373,39.477657,39.282207,39.55029,39.818554,38.838783,37.860004
-105.73147,-106.29382,-106.856804,-106.47303,-106.08877,-105.06939,-104.051605
-25.675161,-25.260054,-24.844973,-25.307924,-25.769733,-25.149454,-24.528742
-103.54123,-104.01495,-104.487526,-104.38887,-104.287994,-104.046646,-103.8059
-110.92382,-110.7073,-110.49079,-110.31177,-110.13264,-109.732254,-109.33227
-53.21596,-52.80862,-52.401768,-52.220615,-52.04107,-51.95091,-51.859818
-71.51202,-72.091805,-72.67156,-72.95619,-73.241875,-72.638016,-72.03446
-28.032448,-28.665497,-29.298613,-28.84727,-28.39488,-27.560493,-26.72787
-97.15742,-97.02639,-96.8949,-96.13668,-95.37757,-94.81385,-94.25115
-57.35819,-56.932194,-56.50757,-56.653446,-56.800167,-57.39423,-57.989056
0.30690214,-0.16782548,-0.6411264,-1.874582,-3.1090896,-4.271797,-5.4344244
-33.78838,-33.0927,-32.396965,-32.68475,-32.9725,-33.021328,-33.070957
3.9384742,3.5125728,3.088244,3.1723847,3.2573762,2.5199466,1.7842108
9.771851,10.427063,11.081718,11.422447,11.763002,11.519526,11.276454
28.839672,28.992874,29.145073,29.177929,29.211994,28.730213,28.247875
6.0128174,6.7079973,7.402423,7.91261,8.423784,8.704287,8.986872
9.179248,9.0386,8.89675,9.370755,9.846862,9.710223,9.573771
-22.305902,-22.518684,-22.733599,-22.921352,-23.11028,-23.28378,-23.45755
-3.0354545,-2.9322944,-2.8288846,-3.379519,-3.9313293,-4.3089805,-4.6859455
61.925293,62.530354,63.134308,62.470684,61.807636,61.71725,61.628323
-43.09832,-43.757236,-44.416897,-43.682404,-42.94798,-42.26613,-41.58444
-18.425077,-18.338709,-18.252008,-18.499037,-18.745726,-19.245354,-19.748444
-3.7705107,-4.8408113,-5.9111676,-5.484397,-5.058281,-4.546792,-4.03503
56.23197,56.289932,56.3473,56.456345,56.5649,56.141945,55.718792
-2.833359,-2.8335698,-2.833667,-3.0924141,-3.3501723,-3.7877743,-4.22764
10.946527,10.301037,9.655994,9.568504,9.47994,9.381809,9.284023
41.85285,41.958878,42.063347,42.264736,42.465923,42.562645,42.658546
-3.1727726,-2.3071513,-1.4425609,-1.319565,-1.1965611,-1.6608806,-2.1263962
-74.46742,-75.24018,-76.01219,-77.1216,-78.23134,-77.78948,-77.34918
-111.130615,-110.90391,-110.67766,-110.90111,-111.1256,-110.3184,-109.511284
-94.65978,-95.01881,-95.37753,-94.95699,-94.53727,-92.887245,-91.23899
-70.65305,-71.032265,-71.410255,-72.221016,-73.0319,-72.86477,-72.69851
23.463255,23.685244,23.907143,23.78361,23.65974,23.216621,22.772696
21.473764,21.359423,21.246847,21.027094,20.805807,20.803225,20.800024
64.35524,64.27458,64.1925,64.17699,64.16168,64.74794,65.334694
-49.07843,-49.054703,-49.03076,-49.592186,-50.153343,-49.891106,-49.62793
34.918648,34.099785,33.27973,33.15375,33.02729,33.109383,33.193043
-6.6774926,-6.869944,-7.0608234,-6.9191337,-6.778531,-6.509037,-6.2387366
-30.125008,-30.201132,-30.279358,-30.661589,-31.04253,-30.927391,-30.81216
-90.855835,-91.45897,-92.06235,-91.15799,-90.253296,-89.493286,-88.73357
-51.572334,-51.70596,-51.839005,-51.72107,-51.60112,-51.66937,-51.73792
-51.962948,-52.19237,-52.42244,-52.262943,-52.103836,-51.6831,-51.263973
-4.0153446,-4.5449715,-5.0733223,-4.8246794,-4.577709,-4.91321,-5.249077
49.0823,49.64762,50.211494,49.725037,49.23934,48.713703,48.189255
5.36093,5.5766397,5.7924504,5.851894,5.911058,5.56605,5.220941
7.8078823,7.108939,6.4106913,6.6263123,6.841566,7.364197,7.8882914
-50.3939,-50.340523,-50.28639,-49.646183,-49.004677,-49.12994,-49.25598
-96.27458,-96.691635,-97.10784,-96.31762,-95.52698,-94.87432,-94.22302
34.870945,34.426723,33.982674,34.1003,34.218197,35.02753,35.837627
-44.960793,-45.30966,-45.658215,-45.37326,-45.088676,-45.254234,-45.420258
8.48723,7.6984572,6.9108047,6.316314,5.7202487,5.5615735,5.4027543
-62.40902,-63.363117,-64.31776,-64.15513,-63.99257,-63.74514,-63.49858
112.28992,111.71646,111.1424,110.08902,109.03559,108.926544,108.81843
-5.8405104,-5.054426,-4.269991,-4.332222,-4.3935432,-3.5241928,-2.6534739
-65.40161,-65.66215,-65.92195,-65.90767,-65.893456,-65.8525,-65.813416
-1.6013312,-0.9090404,-0.21729751,-0.013002345,0.1920362,-1.0281281,-2.249744
124.14571,124.82748,125.51077,124.65963,123.809204,122.845665,121.88394
74.40173,73.3192,72.23878,71.2819,70.325775,71.430244,72.53527
4.410436,5.4498386,6.487993,6.295806,6.104571,5.837277,5.5703263
-105.17174,-105.80461,-106.43887,-105.968765,-105.49736,-105.58298,-105.670654
49.76111,49.66893,49.576595,50.13379,50.690563,50.981003,51.271137
2.9332614,2.1691928,1.4055015,0.9363237,0.46849066,-0.14740533,-0.7638721
13.847126,14.034915,14.223082,14.6398735,15.057399,15.102707,15.147995
31.184618,31.055408,30.925314,30.79717,30.670118,30.793638,30.917173
50.676304,50.537064,50.397694,49.40051,48.40263,47.6777,46.95303
73.1271,72.45924,71.78928,71.96789,72.14555,71.37073,70.59605
-5.448398,-5.7878494,-6.1257844,-6.153588,-6.181101,-7.046144,-7.9123235
-35.077232,-35.01171,-34.94518,-34.224117,-33.503315,-34.3901,-35.27759
38.60245,39.077236,39.55176,39.035423,38.520153,38.508232,38.49834
-16.635353,-15.980119,-15.324212,-13.91532,-12.5068655,-12.55354,-12.599547
-91.8913,-92.07614,-92.26205,-92.7773,-93.290726,-92.74054,-92.190865
-2.6956003,-2.1957643,-1.6960944,-2.2626398,-2.8303678,-2.6510599,-2.4730642
-8.814054,-8.455413,-8.096342,-7.5621543,-7.027697,-6.1556177,-5.2834086
-26.257515,-26.570837,-26.883652,-27.64393,-28.404669,-27.94092,-27.476847
4.1070967,4.0388937,3.9713051,4.3012686,4.631178,4.2266016,3.821355
14.987918,14.895584,14.803927,14.443048,14.083011,13.849529,13.6170225
-38.554413,-38.893536,-39.231716,-38.996307,-38.759262,-38.52882,-38.30064
-27.796658,-28.24253,-28.688828,-28.346462,-28.005348,-26.597454,-25.189415
41.12516,41.88406,42.64456,42.24174,41.840134,42.007156,42.174873
-3.2111826,-2.8325262,-2.4537497,-1.6330441,-0.8105363,-0.65530294,-0.50076956
-54.48297,-55.090813,-55.69643,-55.564793,-55.432384,-55.72364,-56.01365
-62.408615,-61.8521,-61.29572,-61.21101,-61.125755,-60.614338,-60.10416
22.3249,23.301014,24.276573,24.027729,23.778769,23.147837,22.516453
-44.572037,-44.92693,-45.283195,-45.260654,-45.238686,-45.001747,-44.764805
38.834,38.944183,39.053238,38.99609,38.93927,39.211483,39.48438
-19.602823,-19.473255,-19.343803,-20.264818,-21.186508,-20.898092,-20.609037
-1.7035798,-1.7876781,-1.8719252,-2.3936605,-2.9174762,-3.926517,-4.9351664
-16.708921,-16.933598,-17.158026,-18.535585,-19.912155,-20.456987,-21.00226
-42.970768,-43.810085,-44.64842,-44.978775,-45.31006,-45.320446,-45.330498
-2.7097714,-2.7333014,-2.7569697,-2.690531,-2.624287,-2.1225007,-1.6194546
15.05364,14.802249,14.551216,14.573187,14.597532,14.716915,14.836786
29.019566,29.590532,30.161987,30.200958,30.240566,29.245832,28.250462
-62.28038,-62.86351,-63.447712,-63.00198,-62.5561,-62.170567,-61.786865
-46.939808,-46.86864,-46.798115,-47.079433,-47.36003,-47.61963,-47.87965
-15.502454,-15.259928,-15.018221,-14.4124,-13.807481,-14.204984,-14.602889
9.785786,9.886976,9.988341,10.5010605,11.013221,10.141336,9.269281
25.027504,25.012468,24.994549,24.886677,24.778427,25.245653,25.71399
-53.328102,-53.7475,-54.16651,-54.53665,-54.906498,-55.527325,-56.148056
102.59522,103.67254,104.74934,104.06132,103.37405,102.94366,102.513695
-2.5747895,-2.8605003,-3.1453772,-2.9428506,-2.7416964,-1.9146576,-1.0863395
-35.04325,-34.560455,-34.0777,-33.467426,-32.858128,-32.40955,-31.959051
